charging_station_id,location,time_of_day,next_maintenance_days,usage_efficiency,maintenance_needed,fault_probability,charging_sessions,total_energy_delivered_kW,last_maintenance_date,charging_duration_hours,temperature,voltage,current,user_feedback
3883,Location C,Afternoon,116.4,1.0,Cable Inspection,0.04,4,763.1724994192018,2024-05-23 05:47:31.936115,0.706921815794033,24.8547633093257,218.6736296275798,65.26367358700077,4
3884,Location B,Morning,305.5,1.0,Connector Cleaning,0.05,5,889.2586439588224,2024-11-28 02:12:31.936115,0.8571975087684627,24.267826221688164,267.6725114931443,58.76720885359562,2
3885,Location C,Night,364.4,1.0,Cable Inspection,0.04,4,459.4706912965068,2025-01-26 17:51:31.936115,2.1893589825832356,22.36106256739002,311.23647790409603,66.27266175761986,3
3886,Location B,Afternoon,232.3,1.0,Battery Check,0.03,3,116.08995592297411,2024-09-16 04:36:31.936115,2.3617850364086834,17.110950849352168,337.3460089758289,16.751525893090047,4
3887,Location B,Evening,57.6,1.0,Battery Check,0.06,6,481.5792097580012,2024-03-25 05:24:31.936115,1.6185254189154192,15.137099632875398,371.595972751491,25.841993855013236,5
3888,Location C,Night,321.4,1.0,Software Update,0.04,4,847.1263448959503,2024-12-14 10:27:31.936115,1.1297930536236622,32.877059585765316,307.584335758579,78.03574929906769,1
3889,Location A,Evening,339.5,1.0,Connector Cleaning,0.05,5,18.12017640399081,2025-01-01 23:55:31.936115,0.6309910078057783,18.83395251044206,236.23994493600952,55.16254226265255,2
3890,Location C,Afternoon,255.7,1.0,Software Update,0.07,7,129.60137979191364,2024-10-09 19:09:31.936115,1.8368205135905828,15.269645246826657,398.80894051135385,71.57823811039934,1
3891,Location A,Morning,116.4,1.0,Cable Inspection,0.04,4,809.608948625689,2024-05-23 12:51:31.936115,1.1798362618206182,38.581155109254325,215.3668401528846,89.6645367091355,2
3892,Location A,Afternoon,242.5,1.0,Connector Cleaning,0.05,5,558.9504193350393,2024-09-26 04:19:31.936115,1.6722618116327936,23.992719428555183,256.2598592019285,16.545196063451076,1
3893,Location D,Evening,315.4,1.0,Battery Check,0.04,4,732.8805017519675,2024-12-08 18:52:31.936115,2.7899093912104185,29.976633726731773,292.8189756469363,29.467343164305326,5
3894,Location D,Morning,362.6,1.0,Battery Check,0.06,6,466.14105691913176,2025-01-24 20:31:31.936115,1.2639664299524895,30.776960694367926,238.45868511901583,89.40708423202196,2
3895,Location D,Afternoon,355.6,1.0,Battery Check,0.06,6,904.8099990771639,2025-01-17 17:46:31.936115,0.8771135359109656,21.659390547404573,387.24450449086646,51.77697234523564,2
3896,Location A,Afternoon,54.8,1.0,Cable Inspection,0.08,8,878.3992315497477,2024-03-22 13:43:31.936115,1.282812997243847,29.379382556917434,294.8495143437246,59.42936011951888,3
3897,Location B,Afternoon,160.6,1.0,Software Update,0.06,6,904.0138157862502,2024-07-06 17:01:31.936115,1.686781920586095,23.98043733614668,303.54242832838486,53.524469909011,5
3898,Location B,Night,196.3,1.0,Connector Cleaning,0.03,3,368.57122998298655,2024-08-11 04:02:31.936115,1.1655095631028756,39.03670686906128,333.55760202604233,89.1522783300223,4
3899,Location D,Morning,101.9,1.0,Battery Check,0.09,9,950.7453325034056,2024-05-08 01:10:31.936115,1.9943375804343328,35.202917663609725,331.7406236606913,93.1028358296676,1
3900,Location C,Night,116.5,1.0,Connector Cleaning,0.05,5,456.44318444379365,2024-05-23 14:44:31.936115,1.1003931362492452,35.57147344427584,280.3043460342521,75.41081437018092,4
3901,Location A,Evening,252.3,1.0,Battery Check,0.03,3,871.0128618335388,2024-10-06 06:58:31.936115,1.737037979161582,36.95626168915777,246.157605196906,76.06347133438744,2
3902,Location D,Night,116.5,1.0,Connector Cleaning,0.05,5,380.44836741925803,2024-05-23 12:12:31.936115,1.4002915746617584,28.709954303334676,357.69491979490715,99.7134511928561,3
3903,Location D,Evening,177.6,1.0,Cable Inspection,0.06,6,618.845439660239,2024-07-23 20:13:31.936115,1.6301224972420962,39.252252628056354,225.3866365460322,95.226130209331,4
3904,Location C,Evening,62.3,1.0,Software Update,0.03,3,276.48119962743385,2024-03-30 21:55:31.936115,1.3399560148739096,27.730830915429337,268.6028637763313,74.33659098772165,2
3905,Location A,Morning,214.9,1.0,Battery Check,0.09,9,509.12442303921966,2024-08-29 16:39:31.936115,1.2224862464741337,19.056458819851354,346.9651650895645,45.12609063735218,2
3906,Location D,Evening,197.5,1.0,Cable Inspection,0.05,5,797.8344959308015,2024-08-12 19:38:31.936115,1.1480764394584406,35.14603037575706,380.89144139675295,53.334028060169864,4
3907,Location A,Afternoon,130.1,1.0,Connector Cleaning,0.01,1,370.73049912825684,2024-06-06 18:55:31.936115,1.0789546657428286,38.06378308455653,216.6866497806602,42.097341771184844,3
3908,Location D,Evening,75.4,1.0,Cable Inspection,0.04,4,583.799442330715,2024-04-12 09:12:31.936115,0.5809974716324091,25.98369053608686,303.3708250961376,16.26362758947774,2
3909,Location B,Morning,259.9,1.0,Connector Cleaning,0.09,9,697.2227292725918,2024-10-13 13:17:31.936115,1.999696804648412,38.074280689062235,206.35244900952017,22.75191373141564,2
3910,Location B,Morning,246.3,1.0,Software Update,0.03,3,41.747122355179435,2024-09-30 23:39:31.936115,1.8930087531200854,35.84868171379389,240.8803388402298,58.82072894614976,3
3911,Location D,Afternoon,313.4,1.0,Software Update,0.04,4,916.4877585569454,2024-12-06 06:27:31.936115,1.9840858954178444,24.34384597261038,268.08601817360307,52.07685711144594,1
3912,Location B,Afternoon,329.3,1.0,Connector Cleaning,0.03,3,528.5909652895768,2024-12-22 21:38:31.936115,2.3922930534923914,20.879118009059606,273.8768385939652,28.46698574493413,4
3913,Location A,Morning,267.3,1.0,Battery Check,0.03,3,638.594754441491,2024-10-21 13:59:31.936115,2.283931446648181,23.19807313211117,281.8320723032509,30.78832816753948,5
3914,Location A,Night,14.3,1.0,Cable Inspection,0.03,3,947.6740793539439,2024-02-11 22:51:31.936115,1.1345530137939752,33.241821919687865,278.84544744668756,55.86995917008382,1
3915,Location A,Night,183.5,1.0,Battery Check,0.05,5,343.2638893174647,2024-07-29 21:49:31.936115,1.5047183788591298,31.196652618413843,280.8568192407709,43.91215327627118,3
3916,Location B,Night,144.6,1.0,Cable Inspection,0.06,6,759.5500473162267,2024-06-20 00:29:31.936115,2.469708326407489,29.19327282514325,208.3979207938137,80.74046640598002,4
3917,Location C,Night,302.6,1.0,Battery Check,0.06,6,443.2785531213999,2024-11-25 01:50:31.936115,0.5,28.424920305755116,278.238733646642,69.13644532258984,5
3918,Location A,Night,93.4,1.0,Software Update,0.04,4,409.0194934429704,2024-04-30 01:55:31.936115,1.1970158128451014,19.317127009078582,221.40114507375773,76.7746105634388,4
3919,Location D,Night,89.5,1.0,Cable Inspection,0.05,5,958.7600036880305,2024-04-26 19:11:31.936115,1.719139506555999,36.01305056454858,287.16474194970925,95.2952981679023,4
3920,Location D,Evening,256.3,1.0,Software Update,0.03,3,739.1602305071932,2024-10-10 09:26:31.936115,0.8234743985257422,21.107497168148278,213.99935753944627,84.28465491273592,2
3921,Location A,Morning,140.5,1.0,Cable Inspection,0.05,5,817.8338480636321,2024-06-16 22:28:31.936115,1.7042358315183166,35.09053729480669,240.67349827051356,64.02222754883309,3
3922,Location C,Evening,348.3,1.0,Software Update,0.03,3,21.0153565167884,2025-01-10 21:00:31.936115,1.563991846325268,36.37519037790207,348.76498684567355,85.71944583115591,1
3923,Location B,Morning,210.5,1.0,Connector Cleaning,0.05,5,811.041600655987,2024-08-25 22:31:31.936115,1.4545409137177308,29.819961520187636,237.35419113056014,40.37461432159824,3
3924,Location D,Evening,216.4,1.0,Battery Check,0.04,4,132.0714302869357,2024-08-31 04:53:31.936115,1.5416044271240423,37.34462225007,295.03265535369997,12.329229759582969,1
3925,Location D,Night,313.8,1.0,Cable Inspection,0.08,8,879.1843097525901,2024-12-06 12:22:31.936115,2.2581633887984083,26.139268583162078,302.0719038873991,82.75135691368682,1
3926,Location D,Evening,112.3,1.0,Battery Check,0.03,3,834.5387730616457,2024-05-19 16:17:31.936115,1.3467308746215596,35.14247084431487,255.22813150357456,72.82866485050099,4
3927,Location B,Night,138.2,1.0,Cable Inspection,0.02,2,664.9514203580081,2024-06-14 14:25:31.936115,2.253034141938636,26.774109243050177,297.56107505806904,79.09008127969936,2
3928,Location C,Afternoon,8.8,1.0,Connector Cleaning,0.08,8,794.1704507562814,2024-02-05 06:18:31.936115,1.6716629691930738,27.918324169127438,269.84091879934914,47.96329926619201,5
3929,Location D,Evening,45.0,1.0,Battery Check,0.1,10,926.0760402889861,2024-03-12 21:49:31.936115,0.9282526326963467,15.586337793321162,289.21018027711614,49.17782126302247,5
3930,Location B,Night,186.7,1.0,Battery Check,0.07,7,205.98932542753738,2024-08-01 11:04:31.936115,1.840116612214758,38.228582725109014,368.58150290922333,92.1104079731102,5
3931,Location C,Afternoon,211.9,1.0,Battery Check,0.09,9,677.1264491634972,2024-08-26 05:03:31.936115,0.7129740713094399,27.25288297325177,390.162390596262,49.04875501044348,3
3932,Location A,Morning,156.2,1.0,Software Update,0.12,12,716.0633371152443,2024-07-01 07:34:31.936115,2.83290998115387,22.33719357924806,342.4885413708008,26.175609944942945,1
3933,Location B,Evening,58.4,1.0,Software Update,0.04,4,460.8824455391609,2024-03-26 00:24:31.936115,1.463601646870803,24.989975258385023,364.64752606139666,57.17035122203621,4
3934,Location B,Evening,258.5,1.0,Cable Inspection,0.05,5,877.4554047196835,2024-10-12 17:50:31.936115,0.5,30.20103826793023,232.93710756037478,75.62093901065495,4
3935,Location A,Night,1.0,1.0,Connector Cleaning,0.02,2,609.548241114876,2024-01-28 21:49:31.936115,1.3576805084364079,32.130703769483866,312.9433990364239,43.524844860440325,2
3936,Location A,Night,137.4,1.0,Software Update,0.04,4,913.0571311666474,2024-06-13 18:17:31.936115,1.2408536348449442,19.835671723143868,260.4305167714661,46.418625559673245,1
3937,Location C,Night,137.5,1.0,Connector Cleaning,0.05,5,894.9627814778846,2024-06-13 04:00:31.936115,1.5284787596303755,29.034703662928678,284.7657562377708,79.82460930188037,3
3938,Location A,Morning,154.7,1.0,Cable Inspection,0.07,7,526.3852877775704,2024-06-30 19:30:31.936115,1.6932714378273972,21.29410906689592,357.91981278909213,66.78970013363028,1
3939,Location A,Afternoon,136.4,1.0,Software Update,0.04,4,291.44738804785436,2024-06-12 13:02:31.936115,2.899572666510272,32.17996748560343,350.29789506705924,49.065316618692854,4
3940,Location B,Evening,40.7,1.0,Battery Check,0.07,7,514.9036736440544,2024-03-08 20:25:31.936115,1.196223114703027,15.33247359490094,385.59605244911825,98.28786776785012,4
3941,Location A,Morning,252.3,1.0,Cable Inspection,0.03,3,129.27497405680919,2024-10-06 10:14:31.936115,1.4164145979854237,32.08377895522621,395.8507335319275,10.077567829404911,2
3942,Location A,Morning,46.9,1.0,Cable Inspection,0.09,9,840.8206952513317,2024-03-14 01:50:31.936115,1.8547806368219915,19.92668022930507,311.8760942111257,19.913840512579092,5
3943,Location B,Evening,342.6,1.0,Connector Cleaning,0.06,6,295.5973631068662,2025-01-04 04:30:31.936115,1.506303460722753,30.15429681174618,365.3298996064922,51.4215222471566,4
3944,Location D,Afternoon,126.4,1.0,Connector Cleaning,0.04,4,274.88621792125934,2024-06-02 17:49:31.936115,0.9430624758609376,39.87303404510094,344.03217958282676,75.93781768953292,5
3945,Location C,Night,103.2,1.0,Battery Check,0.02,2,299.1554867072496,2024-05-10 11:33:31.936115,0.7514139240218995,31.521591395203266,298.00185468263874,29.45560306316902,3
3946,Location D,Night,361.9,1.0,Cable Inspection,0.09,9,599.238790777436,2025-01-23 20:06:31.936115,1.442082090130065,32.68389691221558,351.34617548502564,66.4170365320856,4
3947,Location C,Afternoon,292.4,1.0,Battery Check,0.04,4,424.66623874509537,2024-11-15 20:08:31.936115,1.7633235967577954,29.18892129138863,352.3040263235821,59.27971534682808,5
3948,Location A,Night,230.7,1.0,Software Update,0.07,7,132.19699565237465,2024-09-14 21:15:31.936115,1.9591176456014694,26.692464505384248,220.75978701443134,37.97656668923753,1
3949,Location A,Night,302.2,1.0,Battery Check,0.02,2,265.0848372326092,2024-11-25 14:35:31.936115,1.258059477764998,29.185774416256947,360.29524368012596,11.088590689234788,1
3950,Location C,Morning,225.4,1.0,Connector Cleaning,0.04,4,464.85131693098157,2024-09-09 00:53:31.936115,0.9408402817730934,20.71524939429528,396.445308851999,44.28449444588074,2
3951,Location D,Morning,52.4,1.0,Battery Check,0.04,4,951.6523157769673,2024-03-20 12:06:31.936115,1.4317270280425682,15.442905642446837,391.8060459079025,95.22106771269326,2
3952,Location D,Evening,72.2,1.0,Battery Check,0.02,2,555.3922893752306,2024-04-09 12:26:31.936115,1.274088108713129,19.54593222058226,245.07616728283847,12.502792417396016,4
3953,Location C,Afternoon,32.4,1.0,Connector Cleaning,0.04,4,371.534819019828,2024-02-29 12:53:31.936115,1.3472542886970555,39.1323898807715,277.35922668303954,23.93935567166576,3
3954,Location B,Afternoon,78.2,1.0,Connector Cleaning,0.02,2,995.8884019807234,2024-04-15 15:11:31.936115,2.191622633266559,24.88132846247463,328.64381467310005,97.30850349083623,4
3955,Location C,Afternoon,105.3,1.0,Battery Check,0.03,3,522.4018214397076,2024-05-12 22:13:31.936115,0.8587529846310389,30.06734357578884,293.45964958211687,48.15659705364777,3
3956,Location D,Evening,267.6,1.0,Connector Cleaning,0.06,6,816.4612700119235,2024-10-21 12:44:31.936115,1.430645242647645,25.968363123639115,356.4234764970769,93.38920082026276,4
3957,Location D,Evening,107.4,1.0,Battery Check,0.04,4,292.8306589299228,2024-05-14 19:56:31.936115,1.6316792187902862,23.298085246015525,395.16655740387597,57.52075942048485,2
3958,Location C,Evening,51.5,1.0,Connector Cleaning,0.05,5,344.0651282089171,2024-03-19 13:54:31.936115,1.6062404412090303,22.349568747738246,306.0546991573261,90.69781837559266,5
3959,Location D,Afternoon,263.7,1.0,Software Update,0.07,7,274.3630060275112,2024-10-17 17:21:31.936115,1.6058039349893085,39.01226142117458,273.8843251069371,79.09162473915826,2
3960,Location C,Morning,338.2,1.0,Software Update,0.02,2,53.23278755590424,2024-12-31 15:05:31.936115,2.2560423985635856,39.59188763442383,249.98719188660792,99.23297791127204,4
3961,Location B,Evening,46.8,1.0,Software Update,0.08,8,963.7574738131834,2024-03-14 06:44:31.936115,1.6089136765722625,39.43156998843493,314.0686816057252,59.46743810619593,1
3962,Location B,Evening,143.6,1.0,Connector Cleaning,0.06,6,883.9452708149594,2024-06-19 10:24:31.936115,1.567933796187111,24.529536051045845,268.627121048713,36.85698402924495,5
3963,Location A,Night,214.5,1.0,Cable Inspection,0.05,5,186.630848021563,2024-08-29 21:04:31.936115,2.6543158759068333,31.147405336971076,220.08910845966926,77.63026893745314,1
3964,Location D,Evening,87.0,1.0,Cable Inspection,0.0,0,532.2539597139189,2024-04-24 07:26:31.936115,1.8368589875076717,15.345400022448306,285.4491359433359,81.20059286440727,4
3965,Location C,Afternoon,74.6,1.0,Connector Cleaning,0.06,6,672.9836609679996,2024-04-11 05:34:31.936115,1.413454128941626,19.99105713542373,292.4385386180198,63.15121891987886,1
3966,Location B,Afternoon,274.2,1.0,Software Update,0.02,2,231.92042474531632,2024-10-28 16:44:31.936115,1.757349324222334,19.713763490739442,358.1415199190214,98.37922237899474,1
3967,Location C,Morning,45.7,1.0,Software Update,0.07,7,143.73726701106006,2024-03-13 17:01:31.936115,1.0209599171113892,20.39722245731357,281.99627589185417,56.78632419329719,5
3968,Location A,Evening,61.6,1.0,Battery Check,0.06,6,685.6596404194707,2024-03-29 16:32:31.936115,0.5,21.266165163897437,249.4331489307742,64.55003823419125,5
3969,Location C,Night,292.7,1.0,Cable Inspection,0.07,7,890.0539288087211,2024-11-15 09:24:31.936115,1.859758983618804,24.08536125536305,216.06355927955985,21.535119688494383,1
3970,Location D,Night,215.5,1.0,Cable Inspection,0.05,5,101.89698381615095,2024-08-30 09:14:31.936115,1.04662216881729,23.957871905112288,292.3077040232233,87.69701689522273,5
3971,Location D,Night,81.8,1.0,Cable Inspection,0.08,8,903.1639853498186,2024-04-18 07:41:31.936115,1.6300586997479845,18.591183304317664,253.2848290065885,19.456167751766515,3
3972,Location B,Evening,38.5,1.0,Software Update,0.05,5,926.6604520980596,2024-03-06 13:04:31.936115,1.6809226584076913,19.875901269892523,367.8636972771095,31.73120957821725,2
3973,Location C,Night,322.3,1.0,Battery Check,0.03,3,443.90768289323796,2024-12-15 13:06:31.936115,1.098853425354648,37.74469861182295,354.464838794828,73.83051481522179,4
3974,Location B,Night,1.0,1.0,Software Update,0.04,4,851.8261752351696,2024-01-28 02:33:31.936115,1.4631520298751206,39.924416388271915,363.59218573346214,42.98104522801243,4
3975,Location A,Afternoon,176.6,1.0,Software Update,0.06,6,555.9150778178144,2024-07-22 09:01:31.936115,1.5030160491517037,36.255031196105435,331.21125513909743,27.608809641726808,5
3976,Location C,Night,248.3,1.0,Software Update,0.03,3,340.86819563542457,2024-10-02 08:51:31.936115,1.1366330132228946,22.39876052882078,318.1531454362542,52.629830098557655,1
3977,Location D,Evening,1.6,1.0,Cable Inspection,0.06,6,52.96732235562652,2024-01-29 09:23:31.936115,2.0355676292336087,33.63239955402616,317.65032060863837,32.00441419389084,4
3978,Location A,Afternoon,192.6,1.0,Cable Inspection,0.06,6,591.6448024382391,2024-08-07 13:10:31.936115,1.6630862842897578,17.763435759731724,201.9670018682799,70.86268214745775,4
3979,Location B,Evening,261.4,1.0,Software Update,0.04,4,224.44085371151496,2024-10-15 16:45:31.936115,2.6498748075968166,28.949468882325604,357.23421970680874,13.328228353819583,5
3980,Location B,Afternoon,137.6,1.0,Software Update,0.06,6,807.1066563570066,2024-06-13 06:44:31.936115,1.5119315235768875,15.376890259908166,378.0348069702851,78.15848540000145,1
3981,Location B,Morning,45.8,1.0,Software Update,0.08,8,616.4599665920412,2024-03-13 00:01:31.936115,1.2730739787838168,35.42560626970233,220.2989608020035,83.7331949298588,1
3982,Location A,Night,138.7,1.0,Connector Cleaning,0.07,7,359.32426441198885,2024-06-14 17:55:31.936115,2.1228180064305446,26.943655695902372,348.815194404679,28.35811279786548,3
3983,Location A,Morning,37.1,1.0,Cable Inspection,0.01,1,274.15086212558793,2024-03-05 05:08:31.936115,0.8932094700532903,19.790691337747568,324.80707519647467,29.821067053411,5
3984,Location D,Morning,56.7,1.0,Software Update,0.07,7,677.7191193312578,2024-03-24 20:41:31.936115,2.251343501938717,35.616159198403764,216.41206400242774,20.49646902596748,4
3985,Location A,Morning,146.6,1.0,Battery Check,0.06,6,334.24483998828083,2024-06-22 04:58:31.936115,1.3698268913676632,16.25391789779715,326.69661849867225,24.894494659304108,2
3986,Location B,Evening,276.3,1.0,Software Update,0.03,3,977.0606289618161,2024-10-30 14:29:31.936115,1.2099197077768757,19.07832760978857,264.3559390564534,20.591336199831794,1
3987,Location B,Morning,54.2,1.0,Connector Cleaning,0.02,2,422.88685274105524,2024-03-22 09:08:31.936115,0.5,19.204834619705032,225.39360916391635,27.888621582125314,2
3988,Location A,Evening,12.2,1.0,Cable Inspection,0.02,2,192.50301288534038,2024-02-09 03:08:31.936115,0.9221296899502076,21.990279017223912,386.9282376232506,75.48334632411978,3
3989,Location D,Evening,4.4,1.0,Battery Check,0.04,4,199.41375549395528,2024-02-01 23:50:31.936115,1.379636203595208,28.28116321386932,351.9986071867268,31.992552550037086,2
3990,Location B,Morning,108.2,1.0,Software Update,0.02,2,457.5338242818329,2024-05-15 03:21:31.936115,1.4456248319125313,37.438710240598795,310.64866960279494,78.60443807248217,5
3991,Location D,Evening,118.7,1.0,Software Update,0.07,7,28.94191987858235,2024-05-25 06:41:31.936115,2.031427758136488,38.7129837717097,223.24323119001065,63.94085479232182,2
3992,Location A,Morning,355.4,1.0,Connector Cleaning,0.04,4,369.6013580661837,2025-01-17 12:17:31.936115,1.1260728859397307,35.511013772350296,385.7438382104982,24.096437246588486,3
3993,Location B,Evening,108.4,1.0,Software Update,0.04,4,78.76105326545778,2024-05-15 21:22:31.936115,2.1275885118093254,17.456174103912346,289.3449648317893,51.00911316553235,5
3994,Location A,Morning,97.5,1.0,Battery Check,0.05,5,282.7610213390201,2024-05-04 10:00:31.936115,1.4755965012504308,19.38314730173805,305.73719779294044,54.27164123368139,2
3995,Location D,Night,329.6,1.0,Cable Inspection,0.06,6,526.9016158632573,2024-12-22 10:54:31.936115,2.319070182014778,18.29938441677765,365.13682367992294,26.500566181413085,4
3996,Location C,Afternoon,350.3,1.0,Software Update,0.03,3,767.5041695680774,2025-01-12 05:38:31.936115,0.7784102288148472,29.59518587517046,221.914623498228,84.83005992173574,2
3997,Location D,Afternoon,148.4,1.0,Battery Check,0.04,4,683.7469568173252,2024-06-24 04:58:31.936115,0.8882949639269321,21.40838410841335,200.23691716988796,12.550869972967774,4
3998,Location B,Morning,332.8,1.0,Connector Cleaning,0.08,8,988.7766506886716,2024-12-25 05:30:31.936115,0.9107795469898313,18.780738124175855,284.35004110106246,87.72284034532447,5
3999,Location B,Afternoon,274.7,1.0,Cable Inspection,0.07,7,263.1770193450674,2024-10-28 03:11:31.936115,1.1544226918156493,24.3553405364382,293.2281978348809,32.436065707490215,3
4000,Location B,Morning,5.3,1.0,Cable Inspection,0.03,3,168.15996945776865,2024-02-02 08:24:31.936115,0.8832235662519532,22.542447593381624,369.106531019518,79.6241938962004,4
4001,Location A,Afternoon,289.7,1.0,Battery Check,0.07,7,511.32165974041794,2024-11-12 15:59:31.936115,0.8455014771583833,15.641762192076511,371.34176656607235,23.110221638329914,4
4002,Location B,Night,222.4,1.0,Software Update,0.04,4,472.41780480468304,2024-09-06 06:51:31.936115,1.8008441781862676,31.324828236402336,314.20071389787745,30.610741813040114,1
4003,Location D,Evening,64.6,1.0,Software Update,0.06,6,864.3042294975019,2024-04-01 17:23:31.936115,0.8012533233783911,24.448771202295944,378.5295774414583,13.437521537116458,5
4004,Location A,Afternoon,64.3,1.0,Battery Check,0.03,3,606.9454077137754,2024-04-01 09:18:31.936115,1.7120560181381164,31.158819737035586,393.40169993322013,75.62790805235589,5
4005,Location B,Night,231.9,1.0,Battery Check,0.09,9,364.7807747065175,2024-09-15 07:15:31.936115,1.999687617624924,34.942137817958574,218.7225887900406,12.900167621960055,4
4006,Location A,Evening,197.5,1.0,Connector Cleaning,0.05,5,543.2491376476071,2024-08-12 11:57:31.936115,1.004365639276575,34.71235966431627,263.6778327459706,57.44492402448611,4
4007,Location D,Night,199.1,1.0,Software Update,0.11,11,833.3191019241573,2024-08-13 15:10:31.936115,1.8759615068455853,32.79532156502772,207.59468402370328,53.94099826052175,5
4008,Location C,Evening,311.6,1.0,Connector Cleaning,0.06,6,341.8449715131556,2024-12-04 04:17:31.936115,1.5325632576372188,33.29612909141224,380.2070351197423,12.387838101778577,5
4009,Location A,Afternoon,11.6,1.0,Connector Cleaning,0.06,6,618.1571394103312,2024-02-08 02:35:31.936115,2.313328873985996,28.22154788076918,323.67538195206635,73.85814232641656,5
4010,Location B,Night,145.6,1.0,Battery Check,0.06,6,132.15934868145013,2024-06-21 07:54:31.936115,1.223828064767986,32.83270419147618,380.32984074468834,16.90925866656036,5
4011,Location A,Evening,259.2,1.0,Battery Check,0.12,12,402.9812155923777,2024-10-12 16:10:31.936115,2.258429578681548,26.01503869518354,277.259193258067,72.9913244334497,4
4012,Location C,Morning,350.4,1.0,Connector Cleaning,0.04,4,632.1801431716721,2025-01-12 03:06:31.936115,0.9288570785055349,16.05742792927373,340.9103139433987,33.514051936905595,3
4013,Location D,Evening,76.3,1.0,Cable Inspection,0.03,3,119.80497524373433,2024-04-13 18:31:31.936115,1.5991531833260575,31.585394698552506,277.5181653942302,14.901404004868503,4
4014,Location B,Evening,49.4,1.0,Connector Cleaning,0.04,4,636.0240894911084,2024-03-17 17:00:31.936115,1.8109173602085458,31.488006114407693,397.16160756608303,86.67240117373335,5
4015,Location C,Evening,18.2,1.0,Battery Check,0.02,2,783.7236295734199,2024-02-15 08:43:31.936115,1.5309630140859503,30.449300844483876,398.08799922780725,45.75984191394762,5
4016,Location C,Evening,299.7,1.0,Cable Inspection,0.07,7,908.1031210603369,2024-11-22 19:12:31.936115,1.8275342094994615,18.009234614844164,282.0712970924921,80.61228394285335,4
4017,Location D,Night,60.7,1.0,Battery Check,0.07,7,228.04183756136626,2024-03-28 00:27:31.936115,1.0154294768151564,23.066320545643897,321.63365976009743,83.96912006892906,5
4018,Location D,Night,78.7,1.0,Connector Cleaning,0.07,7,268.37548523022065,2024-04-15 15:56:31.936115,1.902420208934633,28.1597517902389,233.50014217583845,97.89374618610265,3
4019,Location B,Night,23.6,1.0,Software Update,0.06,6,113.2217293743578,2024-02-20 12:39:31.936115,2.364957290552644,16.908350628297203,314.17804731609186,99.52135024079745,2
4020,Location B,Night,319.2,1.0,Cable Inspection,0.02,2,464.4563302464783,2024-12-12 17:28:31.936115,1.4754186926319384,15.442823366436457,292.8104832893657,54.2423610808718,1
4021,Location B,Morning,303.4,1.0,Battery Check,0.04,4,481.06443604563736,2024-11-26 17:25:31.936115,0.6479904376011832,16.228629564674314,312.56156473624253,96.55932837811682,1
4022,Location B,Night,250.3,1.0,Cable Inspection,0.03,3,934.2477340240138,2024-10-04 00:52:31.936115,1.826289634612589,36.15612723053742,267.59083826301475,65.80725126253216,3
4023,Location D,Afternoon,289.6,1.0,Cable Inspection,0.06,6,392.2554655183787,2024-11-12 13:53:31.936115,1.6114862761755182,38.855524743226496,358.47768510529204,45.95470750596384,4
4024,Location B,Afternoon,364.3,1.0,Battery Check,0.03,3,774.1406096764304,2025-01-26 13:03:31.936115,1.9346148724914995,37.66422695915652,354.17241567710386,15.458177301052626,4
4025,Location D,Evening,12.6,1.0,Cable Inspection,0.06,6,145.02817934694596,2024-02-09 23:48:31.936115,1.5039094964757174,26.62445259571343,214.26336743622613,62.11178835471831,4
4026,Location A,Morning,251.5,1.0,Connector Cleaning,0.05,5,216.0412217418946,2024-10-05 00:54:31.936115,2.20916792920319,25.181834969260485,251.13956826553363,86.98467727063243,3
4027,Location B,Evening,160.3,1.0,Cable Inspection,0.03,3,738.8576407963211,2024-07-06 02:06:31.936115,1.4751769092087126,34.51208449830255,330.86722113397866,75.12982185178267,2
4028,Location D,Night,18.5,1.0,Battery Check,0.05,5,812.8223792414722,2024-02-15 11:07:31.936115,2.4872040485310976,35.54802787537271,267.75787863187605,88.75068555097295,2
4029,Location C,Evening,298.1,1.0,Battery Check,0.01,1,892.4293497645334,2024-11-21 04:11:31.936115,2.4460199098637796,33.65560715421731,292.77114501687686,28.961340599510002,3
4030,Location A,Afternoon,92.2,1.0,Cable Inspection,0.02,2,254.50669076122767,2024-04-29 13:21:31.936115,1.148544848734519,18.810468892641204,294.7229308479513,48.067782498028066,3
4031,Location B,Morning,136.5,1.0,Cable Inspection,0.05,5,432.38597320279155,2024-06-12 14:15:31.936115,1.5277307828053097,28.941199336931646,230.24151879911358,69.24425565403013,5
4032,Location A,Morning,199.3,1.0,Cable Inspection,0.03,3,34.827612485693535,2024-08-14 22:24:31.936115,0.7652716079659226,27.932376192038447,320.7575798930184,20.702847336877838,1
4033,Location B,Evening,270.5,1.0,Cable Inspection,0.05,5,147.1763304213509,2024-10-24 10:34:31.936115,1.2023173153834696,15.989023520641371,244.41831826180953,74.99871785123953,5
4034,Location B,Afternoon,39.5,1.0,Battery Check,0.05,5,887.4392894274207,2024-03-07 08:23:31.936115,1.620180175661108,32.137021112708,280.2681794913249,93.35312075689217,2
4035,Location B,Evening,141.6,1.0,Battery Check,0.06,6,924.364325895075,2024-06-17 09:09:31.936115,1.1082640643308015,35.9261980154468,207.26460563278872,87.60480832386374,1
